nlm_id,title_abbreviation,title_full,authors,publication_start_year,publication_end_year,frequency,country,publisher,language,issn_electronic,issn_print,issn_linking,lccn,electronic_links,indexing_status,current_subset,mesh_terms,publication_types,notes,broad_subject_terms,subject_term_count
322351.0,Stomatol Chron (Athenai),Stomatologika chronika. Acta stomatologica Hellenica.,Panellenios Odontiatrikos Syllogos.,1957,1969,Bimonthly,Greece,Athenai [1957?]-,"Greek, Modern",,,,,,Not currently indexed for MEDLINE.,,Dentistry*; Mouth Diseases*,Periodical,Organ of the Panellenios Odontiatrikos Syllogos.,Dentistry,1
,Stomatol Glas Srb,Stomatolos̆ki glasnik Srbije.,Srpsko lekarsko društvo. Stomatološka sekcija,1953,,Four no. a year,Serbia,Beograd [1954?]-,"Croatian, English",,0039-1743,0039-1743,,https://scindeks.ceon.rs/journalDetails.aspx?issn=0039-1743,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Issues for < 2003-> have also English title: Serbian dental journal. Also issued,Dentistry,1
7904438.0,Stomatol Vjesn,Stomatolos̆ki vjesnik. Stomatological review.,Drustvo ljekara Bosne i Hercegovine. Stomatoloska sekcija.; Udruz̆enje,1967,1986,Quarterly,Bosnia and Herzegovina,Sarajevo [s.n.],"Bosnian, English",,0350-5499,0350-5499,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Publication suspended 1972-76. Articles in Serbo-Croatian; summaries in English;,Dentistry,1
9875636.0,Stomatol Zpr,Stomatologické zprávy/ SPOFA.,SPOFA (Firm),1954,,Irregular,Czech Republic,"Praha : SPOFA,","Czech, English, Russian",,0324-5004,,sn 85008019,,Not currently indexed for MEDLINE.,,,,"Description based on surrogate of: 2, 25, 82; title from cover. In Czech;",Dentistry,1
7513067.0,Stomatologia (Bucur),Stomatologia.,Societatea de Stomatologie.; Societatea Științelor Medicale din R.P.R.; Uniunea,1954,1974,Bimonthly,Romania,Bucureşti.,"Romanian, English, Multiple languages",,0039-1719,0039-1719,,,Not currently indexed for MEDLINE.,,Mouth Diseases*,Periodical,"Summaries in French, English, German, and Russian. Organ of the Societătea",Dentistry,1
,Stomatologica (Genova),Stomatologica.,Accademia ligustica di stomatologia.; Genoa. Università. Istituto di clinica,1957,1968,Quarterly,Italy,"Genova, Istituto di clinica odontoiatrica e prostesi dentale della Università di","Italian, English",,0039-1727,0039-1727,,,Not currently indexed for MEDLINE.,,Mouth Diseases*,Periodical,"Summaries in English, French and German. Issued apr./giugno 1959-1968 as official",Dentistry,1
9111525.0,Stomatologie,Stomatologie/ Uniunea Societătilor de Stiinte Medicale din România.,Uniunea Societăților de Științe Medicale.,1990,2003,Quarterly,Romania,"Bucuresti : Editura Medicală, [1990?]-","Romanian, English, Russian",,1220-1898,1220-1898,,,Not currently indexed for MEDLINE.,,Mouth Diseases*,Periodical,Issues for 1991- have title: Stomatologia. Title from cover. Vol. numbering,Dentistry,1
412072.0,Stomatologiia (Mosk),Stomatologii︠a︡.,Soviet Union. Ministerstvo zdravookhranenii︠a︡.; Soviet Union. Narodnyĭ,1937,,"Bimonthly, 1995-",Russia (Federation),Moskva : Medicina,Russian,2309-5318,0039-1735,0039-1735,,"https://www.mediasphera.ru/journal/stomatologiya, https://dlib.eastview.com/browse/publication/117555",Currently indexed for MEDLINE.,Dentistry; Index Medicus,Mouth Diseases*,Periodical,Vol. numbering irregular: g. 34 omitted. Issues for 1937-55 lack vol. numbering,Dentistry,1
404542.0,Stomatologiia (Sofiia),Stomatologiia. Stomatology.,Bulgaria. Ministerstvo na narodnoto zdrave i sot︠s︡ialnite grizhi.; Bŭlgarsko,1952,1997,Four no. a year,Bulgaria,Sofiia.,"Bulgarian, English",,0491-0982,0491-0982,sn87-2433,,Not currently indexed for MEDLINE.,,Mouth Diseases*,Periodical,Vols. for 1951-91 lack English title. Imprint varies. Other title varies:,Dentistry,1
101248498.0,Stomatologija,"Stomatologija/ issued by public institution ""Odontologijos studija"" ... [et al.].",Odontologijos studija.,1999,,Quarterly,Lithuania,"Kaunas, Lithuania : Aušra",English,,1392-8589,1392-8589,2005244007,http://www.sbdmj.com/,Currently indexed for MEDLINE.,Dentistry; Index Medicus,Mouth Diseases*; Oral Medicine,Periodical,Issues for <2004-> have subtitle: Baltic dental and maxillofacial journal.,Dentistry,1
9427301.0,Suom Hammaslaak Toim,Suomen Hammaslääkäriseuran toimituksia = Finska tandläkarsällskapets,Suomen Hammaslääkäriseura.,1904,1971,Bimontlhly 1966-1971,Finland,"Helsingissa : Suomen Hammaslääkäriseura, 1904-1971.","Finnish, Swedish, English",,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Description based on: No 1 (1904); title from cover. Latest issue consulted: Vol.,Dentistry,1
8704977.0,Suom Hammaslaakarilehti,Suomen hammaslääkärilehti = Finlands tandläkartidning/ [HT].,Suomen Hammaslääkäriliitto.,1954,,Twenty four no. a year,Finland,"[Helsinki : Suomen Hammaslääkäriliitto,","Finnish, Swedish",,0355-4090,0355-4090,,,Not currently indexed for MEDLINE.,,"Dentistry*; Finland; Societies, Dental*",Periodical,Issues for <2005-> have also English title: Finnish dental journal. On t.p.,Dentistry,1
7708466.0,Sven Tandlak Tidskr,Svensk tandläkare tidskrift. Swedish dental journal.,Svenska Tandläkare-Sällskapet.,1908,1976,Monthly,Sweden,"Stockholm, Svenska tandläkare-sällskapet.","English, Swedish, English, Multiple languages",,0039-6745,0039-6745,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Includes as separately paged section: Svenska tandläkare-sällskapets,Dentistry,1
,Sver Tandlakarforb Tidn,Tidning.,Sveriges Tandläkarförbund.,1909,1976,Semimonthly,Sweden,"[Stockholm, 1909-1976]",Swedish,,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
7706129.0,Swed Dent J,Swedish dental journal.,Swedish Dental Federation.,1977,,Bimonthly,Sweden,"Jönköping, Sweden [s.n.]","English, English, Swedish",,0347-9994,0347-9994,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Scientific journal of the Swedish Dental Federation. Vol. 25, no. 2 (2001)",Dentistry,1
7905899.0,Swed Dent J Suppl,Swedish dental journal. Supplement.,Lunds Universitet. School of Dentistry.,1977,,Irregular,Sweden,"Malmö, Sweden [etc.] Departments of Endodontics, Pedodontics and Oral Pathology,",English,,0348-6672,0348-6672,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,,Dentistry,1
101624119.0,Swiss Dent J,Swiss dental journal.,"SSO (Society),",2014,,Eleven no. a year,Switzerland,"Bern : Schweizerische Zahnärzte-Gesellschaft, [2014]-","German, French, English",2296-6501,2296-6498,2296-6498,2014243261,https://www.swissdentaljournal.org/archiv.html,Currently indexed for MEDLINE.,Dentistry; Index Medicus,Dentistry; Mouth Diseases*; Oral Surgical Procedures; Tooth Diseases,Periodical,"Also issued online. Articles chiefly in German and French; summaries in English,",Dentistry,1
9870010.0,Symp Pharmacol Ther Toxicol Group,"Symposium Of The Pharmacology, Therapeutics And Toxicology Group, International",,19uu,,Irregular,United States,"New York, NY : Lever Brothers Company Aim Toothpaste Division",English,,0163-1551,0163-1551,,,Not currently indexed for MEDLINE.,,,,,Dentistry; Pharmacology; Therapeutics; Toxicology,4
7801135.0,Symp Swed Nutr Found,Symposia of the Swedish Nutrition Foundation.,Stiftelsen Svensk näringsforskning.,1963,1986,Annual,Sweden,Stockholm [etc.] Almqvist & Wiksell International.,English,,0082-0415,0082-0415,,,Not currently indexed for MEDLINE.,,Nutrition Disorders*; Nutritional Physiological Phenomena*,Periodical,Issued by the Swedish Nutrition Foundation.,Dentistry; Nutritional Sciences,2
,TIC,Tic.,"Ticonium, firm, Albany.",1942,1987,Monthly,United States,"Albany, Ticonium.",English,,0040-6716,0040-6716,sn 85003483,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Issues for Sept. 1942-Dec. 1950 have no vol. numbering but constitute v. 1-9.,Dentistry,1
8907535.0,TMJ Update,TMJ update.,,1983,,Bimonthly,United States,"Columbus, Ohio : Advocate's Research, c1983-",English,,0885-9191,0885-9191,,,Not currently indexed for MEDLINE.,,Temporomandibular Joint Disorders*; Temporomandibular Joint Dysfunction Syndrome*,AbstractsPeriodical,Print issues ceased in 2011? Title from caption. Consists primarily of journal,Dentistry,1
7604341.0,Taehan Chikkwa Uisa Hyophoe Chi,Taehan Ch'ikkwa Uisa Hyŏphoe chi.,Taehan Chʻikwa Ŭisa Hyŏphoe.,1954,,Monthly,Korea (South),"Seoul, Ch'ŏngsusa","English, Korean, English, Korean",2713-7961,0376-4672,0376-4672,,https://jkda.or.kr/,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Added title in English: The Journal of the Korean Dental Association. Also issued,Dentistry,1
404553.0,Tandlaegebladet,Tandlægebladet.,Dansk tandlægeforening.,1897,,"Fifteen no. a year, <2002->",Denmark,"København, Jørgensen.",Danish,,0039-9353,0039-9353,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Vols. for 1997?- have subtitles: Danish dental journal, and: Dansk",Dentistry,1
9005525.0,Tandlaegernes Tidsskr,Tandlaegernes nye tidsskrift.,Tandlægernes nye landsforening (Denmark),1986,2010,Monthly,Denmark,"København : Tandlaegernes nye landsforening,",Danish,,0901-9898,0901-9898,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Description based on: 1990, nr. 1 (jan. 1990); title from cover. Vols. for 1990?-",Dentistry,1
432622.0,Tandlakartidningen,Tandläkartidningen.,Sveriges Tandläkarförbund.,196u,,"Fifteen no. a year, 1999-",Sweden,Stockholm [196-?]-,Swedish,,0039-6982,0039-6982,,http://www.tandlakartidningen.se/,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Also issued online. Official organ of Sveriges Tandläkarförbund.,Dentistry,1
1276570.0,Tandteknikern,Tandteknikern.,Svenska tandtekniker förbundet.; Sveriges tandteknikers riksförbund.,1932,,"Nine no. a year, 1998-",Sweden,Stockholm [etc.] [1932?]-,Swedish,,0039-9361,0039-9361,,,Not currently indexed for MEDLINE.,,"Technology, Dental*",Periodical,Place of publication varies. Organ of the Svenska tandtekniker förbundet,Dentistry,1
9100592.0,Tannlaeknabladid,Tannlaeknabladid : blad tannlaeknafélags Íslands = Icelandic dental journal.,Tannlæknafélag Íslands.,19uu,,Annual,Iceland,"Reykjavík : Tannlaeknafélag Íslands,","Icelandic, English",,1018-7138,1018-7138,,http://www.tannsi.is/um-felagid/tannlaeknabladid,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Description based on: 8. árgangur, 1. tölublad, published 1990; title from",Dentistry,1
,Tech Belge Prothese Dent,Le Technicien belge en prothèse dentaire.,Association des techniciens en prothèse dentaire diplômés de l'enseignement,1954,1968,,Belgium,"Bruxelles, [1954-1968?]",French,,0040-1021,0040-1021,,,Not currently indexed for MEDLINE.,,,,"Indexes --Subject index. --No. 1-32, 1954-61, with no. 27-32. Organ of the",Dentistry,1
417351.0,Temas Odontol,Temas odontológicos.,Sociedad Odontológica Antioqueña.,1946,1977,Bimonthly,Colombia,"Medellĩn, Colombia Sociedad Odontológica Antioqueņa.",Spanish,,0040-2907,0040-2907,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Organ of the Sociedad Odontológica Antioqueña.,Dentistry,1
,Temple Dent Rev,Temple dental review.,Philadelphia Dental College. Alumni Society.; Temple University. School of,1930,1976,Irregular,United States,Philadelphia.,English,,,,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Cover title, Nov. 1930-May 1933: Temple University dental review. Issued Nov.",Dentistry,1
7503683.0,Tex Dent Assist Assoc Bull,Texas Dental Assistants Association bulletin.,Texas Dental Assistants Association.,1965,19uu,Quarterly,United States,Houston [194?-1971],English,,0049-3503,0049-3503,,,Not currently indexed for MEDLINE.,,Dental Assistants*; Societies,Periodical,,Dentistry,1
,Tex Dent J,Texas dental journal.,Texas Dental Association.,1883,,Monthly,United States,"Dallas, Tx : Texas Dental Association",English,,0040-4284,0040-4284,sn 78004515,,Not currently indexed for MEDLINE.,,Dentistry*; Dentists; Texas,Directory,Issues for 1962- include as separate section the association's annual roster.,Dentistry,1
9875640.0,Tid Tann,Tidens tann.,,1940,,,Norway,Oslo.,Norwegian,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
7503930.0,Tidsskr Prakt Tandlaeg,Tidsskrift for praktiserende tandlaeger.,Praktiserende tandlaegers organisation.,1971,1981,Ten no. a year,Denmark,"Køobenhavn, Vabøo A/S.",Danish,,0105-0273,0105-0273,,,Not currently indexed for MEDLINE.,,Denmark; Dentistry*,Periodical,Includes special issues. Official organ of the Praktiserende tandlaegers,Dentistry,1
9012957.0,Todays FDA,Today's FDA : official monthly journal of the Florida Dental Association.,Florida Dental Association.,1989,,Bimonthly 2010-,United States,"Tampa, FL : : The Association,",English,,1048-5317,1048-5317,sn 90004412,,Not currently indexed for MEDLINE.,,Dentistry*; Florida,Periodical,"One issue a year consists of the Association's directory called: Sourcebook,",Dentistry,1
165447.0,Tokyo Ika Shika Daigaku Iyo Kizai Kenkyusho Hokoku,Iyō Kizai Kenkyūjo hōkoku. Reports of the Institute for Medical and Dental,Tōkyō Ika Shika Daigaku. Iyō Kizai Kenkyūjo.,1967,1998,Annual,Japan,Tokyo : Tokyo Medical And Dental University,Japanese,,0082-4739,0082-4739,,,Not currently indexed for MEDLINE.,,Dental Instruments*; Dental Materials*; Equipment and Supplies*,Periodical,Table of contents and summaries also in English.,Dentistry,1
7513095.0,Trans Br Soc Study Orthod,Transactions of the British Society for the Study of Orthodontics.,British Society for the Study of Orthodontics.,1908,1971,Annual,England,"Bristol, Eng., Published for the Society by Wright [etc.] 1908-[71?]",English,,0068-2527,0068-2527,,,Not currently indexed for MEDLINE.,,Orthodontics*,Periodical,Vols. for 1967/68-1970/71 called also v. 54-57.,Dentistry; Orthodontics,2
7704718.0,Trans Int Conf Endod,Transaction of the International Conference on Endodontics.,"Grossman,Louis Irwin; International Conference on Endodontics.; University of",1958,1973,Annual,United States,"Philadelphia, University of Pennsylvania.",English,,0074-3054,0074-3054,,,Not currently indexed for MEDLINE.,,Endodontics*,Congress,Transactions of later meetings cataloged separately at NLM. Edited by Louis I.,Dentistry,1
,Trans R Sch Dent Stockh Umea,"Transactions of the Royal Schools of Dentistry, Stockholm and Umeå.","Stockholm. Tandläkarhögskolan.; Umeå, Sweden. Tandläkarinstitutet.; Umeå,",1958,1968,,Sweden,"Umeå, Umeå Research Library.",English,,0082-7401,0082-7401,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Called also Publications of the Umeå Research Library, ser. 2.",Dentistry,1
8409547.0,Trends Tech Contemp Dent Lab,Trends & techniques in the contemporary dental laboratory.,National Association of Dental Laboratories (U.S.),1984,1996,Ten no. a year,United States,"[Alexandria, Va. : National Association of Dental Laboratories, c1984-c1996.",English,,0746-8962,0746-8962,,,Not currently indexed for MEDLINE.,,"Laboratories, Dental*",Periodical,"Title from cover. Vol. 1, no. 1 also called ""Premier issue.""",Clinical Laboratory Techniques; Dentistry,2
404556.0,Trib Odontol (B Aires),La Tribuna odontológica.,,1916,1978,Irregular,Argentina,Buenos Aires.,Spanish,,0041-2775,0041-2775,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Organ of various odontological organizations in Argentina.,Dentistry,1
9875641.0,Trib Odontol (Guanabara),Tribuna Odontologica Do Sindicato Dos Odontologistas Do Estado Da Guanabara.,,19uu,,,Brazil,Guanabara,Portuguese,,,,,,Not currently indexed for MEDLINE.,,,,,Dentistry,1
,Tufts Dent Outlook,Tufts dental outlook.,Tufts College. Dental School.,1928,1971,,United States,Boston.,English,,0041-3941,0041-3941,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,"Vol. 42, no. 1 misnumbered Vol. 80, no. 1. Issued by the students of the Tufts",Dentistry,1
1252155.0,Tufts Health Sci Rev,Tufts health science review.,Tufts-New England Medical Center.,1970,1977,Four no. a year,United States,"Boston, Tufts-New England Medical Center.",English,,,,,,Not currently indexed for MEDLINE.,,Dentistry*; Medicine*,Periodical,,Dentistry; Public Health,2
9114702.0,Turk Ortodonti Derg,Türk ortodonti dergisi : Ortodonti Derneğ'nin resmi yayin organidir = Turkish,Ortodonti Derneği.,1988,2012,Irregular,Turkey,"Ankara : Ankara Universitesi Basimeri, 1988-","Turkish, English",,1300-3550,1300-3550,,http://www.turkjorthod.org/eng/Anasayfa,Not currently indexed for MEDLINE.,,Orthodontics*,,"Title from cover. Also issued online. In Turkish, with summaries in English.",Dentistry; Orthodontics,2
1253474.0,US Navy Med,U. S. Navy medicine.,United States. Navy Department. Bureau of Medicine and Surgery.,1970,1987,Bimonthly,United States,"Washington, DC : Bureau of Medicine and Surgery.",English,,0364-6807,0364-6807,,,Not currently indexed for MEDLINE.,,Naval Medicine*,,NAVMED P-5088.,Dentistry; Military Medicine,2
45472.0,Univ Newcastle Tyne Med Gaz,University of Newcastle upon Tyne medical gazette.,University of Newcastle upon Tyne. School of Medicine.,1963,1975,,England,"[Newcastle upon Tyne, England, Medical School, Univ. of Newcastle upon Tyne,",English,,,,,,Not currently indexed for MEDLINE.,,Dentistry*; Medicine*,Periodical,"Cover title, 1975: Newcastle medical gazette.",Dentistry,1
7905911.0,Univ Toronto Undergrad Dent J,University of Toronto undergraduate dental journal.,University of Toronto. Faculty of Dentistry.; University of Toronto. Dental,1964,1978,,Canada,"Toronto, Faculty of Dentistry.",English,,0042-0255,0042-0255,,,Not currently indexed for MEDLINE.,,Dentistry*,Periodical,Published in conjunction with the Dental Students' Society.,Dentistry,1
8915897.0,Update Pediatr Dent,Update in pediatric dentistry.,American Academy of Pediatric Dentistry.,1987,1991,Quarterly,United States,"Yardley, Pa. : Professional Audience Communications, c1987-[1991]",English,,,,,,Not currently indexed for MEDLINE.,,Pediatric Dentistry*,Periodical,Title from caption. Issues for Jan. 1988- published with the cooperation and,Dentistry; Pediatrics,2
